date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:38:42	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225e5651b3-4d7%22	https://colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://colorlib.com/polygon/octopus/pages-lock-screen.html)
13:38:42	3383/3383	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cfc-2b9e%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-idletimer/dist/idle-timer.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-idletimer/dist/idle-timer.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
13:38:42	192/192	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1f-14e%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.lockscreen.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.lockscreen.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
13:38:42	1005/1005	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-82d%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.session.timeout.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.session.timeout.js	(from https://colorlib.com/polygon/octopus/pages-session-timeout.html)
13:38:43	7172/7172	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c44-2ef1%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.css	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
13:38:43	261/261	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c44-2bc%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.print.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.print.css	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
13:38:43	31776/31776	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cef-7c20%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/lib/moment.min.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/lib/moment.min.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
13:38:43	102969/102969	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c45-2d6a0%22	https://colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/fullcalendar/fullcalendar.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
13:38:44	2272/2272	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-106b%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.calendar.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.calendar.js	(from https://colorlib.com/polygon/octopus/pages-calendar.html)
13:38:44	50171/50171	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c10-30c14%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-3.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-3.jpg	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
13:38:44	42307/42307	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c82-e414%22	https://colorlib.com/polygon/octopus/assets/vendor/gmaps/gmaps.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/gmaps/gmaps.js	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
13:38:44	46856/46856	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c11-2b7ec%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-2.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-2.jpg	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
13:38:44	731/731	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1e-421%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.timeline.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.timeline.js	(from https://colorlib.com/polygon/octopus/pages-timeline.html)
13:38:45	934/934	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c2d-539%22	https://colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.css	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:45	50438/50438	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c10-33af1%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-1.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-1.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:45	43567/43567	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0d-2a07c%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-6.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-6.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:45	46856/46856	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0f-2b7ec%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-5.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-5.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:45	50171/50171	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c0f-30c14%22	https://colorlib.com/polygon/octopus/assets/images/projects/project-7.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project-7.jpg	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:46	35617/35617	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c2d-8b2f%22	https://colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/isotope/jquery.isotope.js	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:46	2733/2733	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c1f-dfe%22	https://colorlib.com/polygon/octopus/assets/javascripts/pages/examples.mediagallery.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/pages/examples.mediagallery.js	(from https://colorlib.com/polygon/octopus/pages-media-gallery.html)
13:38:46	1616/1616	---M--	200	added ('OK')	image/png	etag:%225bc48bee-af3%22	https://colorlib.com/polygon/octopus/assets/images/invoice-logo.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/invoice-logo.png	(from https://colorlib.com/polygon/octopus/pages-invoice.html)
13:38:47	3813/3813	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2015:11:58%20GMT	https://colorlib.com/polygon/octopus/pages-invoice-print.html	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/pages-invoice-print.html	(from https://colorlib.com/polygon/octopus/pages-invoice.html)
13:38:47	1178/1178	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c90-60b%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.css	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:47	1152/1152	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c90-6cf%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.theme.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.theme.css	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:48	886/886	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf3-584%22	https://colorlib.com/polygon/octopus/assets/images/widget-twitter-profile.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/widget-twitter-profile.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:48	109498/109498	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bef-6afb1%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-3.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/blog-image-3.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:48	145096/145096	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bef-93a0d%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-2.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/blog-image-2.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:48	109498/109498	---M--	200	added ('OK')	image/jpeg	etag:%225bc48bf0-6afb1%22	https://colorlib.com/polygon/octopus/assets/images/blog-image-1.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/blog-image-1.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:48	29950/29950	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c8f-d424%22	https://colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/owl-carousel/owl.carousel.js	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:49	859/859	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-53d%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.widgets.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.widgets.js	(from https://colorlib.com/polygon/octopus/ui-elements-widgets.html)
13:38:49	3795/3795	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c2b-1774%22	https://colorlib.com/polygon/octopus/assets/vendor/store-js/store.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/store-js/store.js	(from https://colorlib.com/polygon/octopus/ui-elements-portlets.html)
13:38:50	296/296	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-1a2%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.portlets.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.portlets.js	(from https://colorlib.com/polygon/octopus/ui-elements-portlets.html)
13:38:50	1452/1452	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c5d-5c5%22	https://colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.css	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
13:38:50	32627/32627	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c5d-800c%22	https://colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/pnotify/pnotify.custom.js	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
13:38:50	18801/18801	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-5cae%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.notifications.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.notifications.js	(from https://colorlib.com/polygon/octopus/ui-elements-notifications.html)
13:38:51	1393/1393	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2012:45:47%20GMT	https://colorlib.com/polygon/octopus/assets/ajax/ui-elements-modals-ajax.html	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/ajax/ui-elements-modals-ajax.html	(from https://colorlib.com/polygon/octopus/ui-elements-modals.html)
13:38:51	1185/1185	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c24-732%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.modals.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.modals.js	(from https://colorlib.com/polygon/octopus/ui-elements-modals.html)
13:38:51	43789/43789	---M--	200	added ('OK')	image/jpeg	etag:%225bc48c11-27914%22	https://colorlib.com/polygon/octopus/assets/images/projects/project.jpg	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/projects/project.jpg	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
13:38:51	1087/1087	---MCZ	200	added ('OK')	text/html	date:Mon,%2015%20Oct%202018%2012:45:48%20GMT	https://colorlib.com/polygon/octopus/assets/ajax/ui-elements-lightbox-ajax.html	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/ajax/ui-elements-lightbox-ajax.html	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
13:38:52	1964/1964	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-c06%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.lightbox.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.lightbox.js	(from https://colorlib.com/polygon/octopus/ui-elements-lightbox.html)
13:38:52	9377/9377	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cac-4813%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-nestable/jquery.nestable.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-nestable/jquery.nestable.js	(from https://colorlib.com/polygon/octopus/ui-elements-nestable.html)
13:38:52	427/427	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c23-271%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.nestable.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.nestable.js	(from https://colorlib.com/polygon/octopus/ui-elements-nestable.html)
13:38:53	28038/28038	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48e6f-6d86%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jstree/themes/default/style.css	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
13:38:53	100198/100198	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c30-18766%22	https://colorlib.com/polygon/octopus/assets/vendor/jstree/jstree.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jstree/jstree.js	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
13:38:53	1985/1985	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-7c1%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.treeview.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.treeview.js	(from https://colorlib.com/polygon/octopus/ui-elements-tree-view.html)
13:38:54	4955/4955	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c22-20dd%22	https://colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.charts.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/javascripts/ui-elements/examples.charts.js	(from https://colorlib.com/polygon/octopus/ui-elements-charts.html)
13:38:54	21597/21597	---M--	200	added ('OK')	image/png	etag:%225bc48bf3-6873%22	https://colorlib.com/polygon/octopus/assets/images/device.png	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/images/device.png	(from https://colorlib.com/polygon/octopus/ui-elements-animations.html)
13:38:54	2889/2889	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c86-b49%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.css	(from https://colorlib.com/polygon/octopus/forms-basic.html)
13:38:55	3479/3479	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c85-d97%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-fileupload/bootstrap-fileupload.min.js	(from https://colorlib.com/polygon/octopus/forms-basic.html)
13:38:55	14736/14736	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c9d-49f6%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/select2/select2.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:55	896/896	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48c82-45e%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:55	3467/3467	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48cce-1107%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/css/bootstrap-colorpicker.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:55	3066/3066	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d2d-e5f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/css/bootstrap-timepicker.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:55	3212/3212	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d17-f0e%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/basic.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/dropzone/css/basic.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:56	9928/9928	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d16-2eb1%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/dropzone/css/dropzone.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:56	843/843	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48d23-34b%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/css/bootstrap-markdown.min.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/css/bootstrap-markdown.min.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:56	4359/4359	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48ccb-19b3%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:56	1093/1093	---MCZ	200	added ('OK')	text/css	etag:W/%225bc48cc2-4f9%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/theme/monokai.css	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/theme/monokai.css	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:57	77971/77971	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c9c-23922%22	https://colorlib.com/polygon/octopus/assets/vendor/select2/select2.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/select2/select2.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:57	5136/5136	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c33-2169%22	https://colorlib.com/polygon/octopus/assets/vendor/jquery-maskedinput/jquery.maskedinput.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/jquery-maskedinput/jquery.maskedinput.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:57	11889/11889	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c83-51dd%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-tagsinput/bootstrap-tagsinput.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:57	18594/18594	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48cd2-974f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/js/bootstrap-colorpicker.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-colorpicker/js/bootstrap-colorpicker.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:57	20695/20695	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d30-7e61%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-timepicker/js/bootstrap-timepicker.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:58	4057/4057	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d29-1550%22	https://colorlib.com/polygon/octopus/assets/vendor/fuelux/js/spinner.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/fuelux/js/spinner.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:58	40729/40729	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48c7f-f10a%22	https://colorlib.com/polygon/octopus/assets/vendor/dropzone/dropzone.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/dropzone/dropzone.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:58	21412/21412	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d25-be7f%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/markdown.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:58	3956/3956	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d24-17b9%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/to-markdown.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/to-markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:59	21642/21642	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d24-9ec4%22	https://colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/bootstrap-markdown.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/bootstrap-markdown/js/bootstrap-markdown.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:59	1553/1553	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e5f-90f%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/selection/active-line.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/selection/active-line.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:59	186287/186287	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48ccb-49792%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/lib/codemirror.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:38:59	3477/3477	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e54-129e%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/edit/matchbrackets.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/addon/edit/matchbrackets.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:39:00	18683/18683	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48e0b-62d8%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/javascript/javascript.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/javascript/javascript.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:39:00	8169/8169	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48dce-2d70%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/xml/xml.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/xml/xml.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:39:00	3720/3720	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48db7-1371%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/htmlmixed/htmlmixed.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/htmlmixed/htmlmixed.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
13:39:00	25114/25114	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bc48d85-7a82%22	https://colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/css/css.js	C:/Users/Freddy/Desktop/big%20update/templ%20def/colorlib.com/polygon/octopus/assets/vendor/codemirror/mode/css/css.js	(from https://colorlib.com/polygon/octopus/forms-advanced.html)
